Id,SalePrice
1746,1.151473401165373e+26
1747,1.151473401165373e+26
1748,1.151473401165373e+26
1749,1.151473401165373e+26
1750,1.151473401165373e+26
1751,1.151473401165373e+26
1752,1.151473401165373e+26
1753,1.151473401165373e+26
1754,1.151473401165373e+26
1755,1.151473401165373e+26
1756,1.151473401165373e+26
1757,1.151473401165373e+26
1758,1.151473401165373e+26
1759,1.151473401165373e+26
1760,1.151473401165373e+26
1761,1.151473401165373e+26
1762,1.151473401165373e+26
1763,1.151473401165373e+26
1764,1.151473401165373e+26
1765,1.151473401165373e+26
1766,1.151473401165373e+26
1767,1.151473401165373e+26
1768,1.151473401165373e+26
1769,1.151473401165373e+26
1770,1.151473401165373e+26
1771,1.151473401165373e+26
1772,1.151473401165373e+26
1773,1.151473401165373e+26
1774,1.151473401165373e+26
1775,1.151473401165373e+26
1776,1.151473401165373e+26
1777,1.151473401165373e+26
1778,1.151473401165373e+26
1779,1.151473401165373e+26
1780,1.151473401165373e+26
1781,1.151473401165373e+26
1782,1.151473401165373e+26
1783,1.151473401165373e+26
1784,1.151473401165373e+26
1785,1.151473401165373e+26
1786,1.151473401165373e+26
1787,1.151473401165373e+26
1788,1.151473401165373e+26
1789,1.151473401165373e+26
1790,1.151473401165373e+26
1791,1.151473401165373e+26
1792,1.151473401165373e+26
1793,1.151473401165373e+26
1794,1.151473401165373e+26
1795,1.151473401165373e+26
1796,1.151473401165373e+26
1797,1.151473401165373e+26
1798,1.151473401165373e+26
1799,1.151473401165373e+26
1800,1.151473401165373e+26
1801,1.151473401165373e+26
1802,1.151473401165373e+26
1803,1.151473401165373e+26
1804,1.151473401165373e+26
1805,1.151473401165373e+26
1806,1.151473401165373e+26
1807,1.151473401165373e+26
1808,1.151473401165373e+26
1809,1.151473401165373e+26
1810,1.151473401165373e+26
1811,1.151473401165373e+26
1812,1.151473401165373e+26
1813,1.151473401165373e+26
1814,1.151473401165373e+26
1815,1.151473401165373e+26
1816,1.151473401165373e+26
1817,1.151473401165373e+26
1818,1.151473401165373e+26
1819,1.151473401165373e+26
1820,1.151473401165373e+26
1821,1.151473401165373e+26
1822,1.151473401165373e+26
1823,1.151473401165373e+26
1824,1.151473401165373e+26
1825,1.151473401165373e+26
1826,1.151473401165373e+26
1827,1.151473401165373e+26
1828,1.151473401165373e+26
1829,1.151473401165373e+26
1830,1.151473401165373e+26
1831,1.151473401165373e+26
1832,1.151473401165373e+26
1833,1.151473401165373e+26
1834,1.151473401165373e+26
1835,1.151473401165373e+26
1836,1.151473401165373e+26
1837,1.151473401165373e+26
1838,1.151473401165373e+26
1839,1.151473401165373e+26
1840,1.151473401165373e+26
1841,1.151473401165373e+26
1842,1.151473401165373e+26
1843,1.151473401165373e+26
1844,1.151473401165373e+26
1845,1.151473401165373e+26
1846,1.151473401165373e+26
1847,1.151473401165373e+26
1848,1.151473401165373e+26
1849,1.151473401165373e+26
1850,1.151473401165373e+26
1851,1.151473401165373e+26
1852,1.151473401165373e+26
1853,1.151473401165373e+26
1854,1.151473401165373e+26
1855,1.151473401165373e+26
1856,1.151473401165373e+26
1857,1.151473401165373e+26
1858,1.151473401165373e+26
1859,1.151473401165373e+26
1860,1.151473401165373e+26
1861,1.151473401165373e+26
1862,1.151473401165373e+26
1863,1.151473401165373e+26
1864,1.151473401165373e+26
1865,1.151473401165373e+26
1866,1.151473401165373e+26
1867,1.151473401165373e+26
1868,1.151473401165373e+26
1869,1.151473401165373e+26
1870,1.151473401165373e+26
1871,1.151473401165373e+26
1872,1.151473401165373e+26
1873,1.151473401165373e+26
1874,1.151473401165373e+26
1875,1.151473401165373e+26
1876,1.151473401165373e+26
1877,1.151473401165373e+26
1878,1.151473401165373e+26
1879,1.151473401165373e+26
1880,1.151473401165373e+26
1881,1.151473401165373e+26
1882,1.151473401165373e+26
1883,1.151473401165373e+26
1884,1.151473401165373e+26
1885,1.151473401165373e+26
1886,1.151473401165373e+26
1887,1.151473401165373e+26
1888,1.151473401165373e+26
1889,1.151473401165373e+26
1890,1.151473401165373e+26
1891,1.151473401165373e+26
1892,1.151473401165373e+26
1893,1.151473401165373e+26
1894,1.151473401165373e+26
1895,1.151473401165373e+26
1896,1.151473401165373e+26
1897,1.151473401165373e+26
1898,1.151473401165373e+26
1899,1.151473401165373e+26
1900,1.151473401165373e+26
1901,1.151473401165373e+26
1902,1.151473401165373e+26
1903,1.151473401165373e+26
1904,1.151473401165373e+26
1905,1.151473401165373e+26
1906,1.151473401165373e+26
1907,1.151473401165373e+26
1908,1.151473401165373e+26
1909,1.151473401165373e+26
1910,1.151473401165373e+26
1911,1.151473401165373e+26
1912,1.151473401165373e+26
1913,1.151473401165373e+26
1914,1.151473401165373e+26
1915,1.151473401165373e+26
1916,1.151473401165373e+26
1917,1.151473401165373e+26
1918,1.151473401165373e+26
1919,1.151473401165373e+26
1920,1.151473401165373e+26
1921,1.151473401165373e+26
1922,1.151473401165373e+26
1923,1.151473401165373e+26
1924,1.151473401165373e+26
1925,1.151473401165373e+26
1926,1.151473401165373e+26
1927,1.151473401165373e+26
1928,1.151473401165373e+26
1929,1.151473401165373e+26
1930,1.151473401165373e+26
1931,1.151473401165373e+26
1932,1.151473401165373e+26
1933,1.151473401165373e+26
1934,1.151473401165373e+26
1935,1.151473401165373e+26
1936,1.151473401165373e+26
1937,1.151473401165373e+26
1938,1.151473401165373e+26
1939,1.151473401165373e+26
1940,1.151473401165373e+26
1941,1.151473401165373e+26
1942,1.151473401165373e+26
1943,1.151473401165373e+26
1944,1.151473401165373e+26
1945,1.151473401165373e+26
1946,1.151473401165373e+26
1947,1.151473401165373e+26
1948,1.151473401165373e+26
1949,1.151473401165373e+26
1950,1.151473401165373e+26
1951,1.151473401165373e+26
1952,1.151473401165373e+26
1953,1.151473401165373e+26
1954,1.151473401165373e+26
1955,1.151473401165373e+26
1956,1.151473401165373e+26
1957,1.151473401165373e+26
1958,1.151473401165373e+26
1959,1.151473401165373e+26
1960,1.151473401165373e+26
1961,1.151473401165373e+26
1962,1.151473401165373e+26
1963,1.151473401165373e+26
1964,1.151473401165373e+26
1965,1.151473401165373e+26
1966,1.151473401165373e+26
1967,1.151473401165373e+26
1968,1.151473401165373e+26
1969,1.151473401165373e+26
1970,1.151473401165373e+26
1971,1.151473401165373e+26
1972,1.151473401165373e+26
1973,1.151473401165373e+26
1974,1.151473401165373e+26
1975,1.151473401165373e+26
1976,1.151473401165373e+26
1977,1.151473401165373e+26
1978,1.151473401165373e+26
1979,1.151473401165373e+26
1980,1.151473401165373e+26
1981,1.151473401165373e+26
1982,1.151473401165373e+26
1983,1.151473401165373e+26
1984,1.151473401165373e+26
1985,1.151473401165373e+26
1986,1.151473401165373e+26
1987,1.151473401165373e+26
1988,1.151473401165373e+26
1989,1.151473401165373e+26
1990,1.151473401165373e+26
1991,1.151473401165373e+26
1992,1.151473401165373e+26
1993,1.151473401165373e+26
1994,1.151473401165373e+26
1995,1.151473401165373e+26
1996,1.151473401165373e+26
1997,1.151473401165373e+26
1998,1.151473401165373e+26
1999,1.151473401165373e+26
2000,1.151473401165373e+26
2001,1.151473401165373e+26
2002,1.151473401165373e+26
2003,1.151473401165373e+26
2004,1.151473401165373e+26
2005,1.151473401165373e+26
2006,1.151473401165373e+26
2007,1.151473401165373e+26
2008,1.151473401165373e+26
2009,1.151473401165373e+26
2010,1.151473401165373e+26
2011,1.151473401165373e+26
2012,1.151473401165373e+26
2013,1.151473401165373e+26
2014,1.151473401165373e+26
2015,1.151473401165373e+26
2016,1.151473401165373e+26
2017,1.151473401165373e+26
2018,1.151473401165373e+26
2019,1.151473401165373e+26
2020,1.151473401165373e+26
2021,1.151473401165373e+26
2022,1.151473401165373e+26
2023,1.151473401165373e+26
2024,1.151473401165373e+26
2025,1.151473401165373e+26
2026,1.151473401165373e+26
2027,1.151473401165373e+26
2028,1.151473401165373e+26
2029,1.151473401165373e+26
2030,1.151473401165373e+26
2031,1.151473401165373e+26
2032,1.151473401165373e+26
2033,1.151473401165373e+26
2034,1.151473401165373e+26
2035,1.151473401165373e+26
2036,1.151473401165373e+26
2037,1.151473401165373e+26
2038,1.151473401165373e+26
2039,1.151473401165373e+26
2040,1.151473401165373e+26
2041,1.151473401165373e+26
2042,1.151473401165373e+26
2043,1.151473401165373e+26
2044,1.151473401165373e+26
2045,1.151473401165373e+26
2046,1.151473401165373e+26
2047,1.151473401165373e+26
2048,1.151473401165373e+26
2049,1.151473401165373e+26
2050,1.151473401165373e+26
2051,1.151473401165373e+26
2052,1.151473401165373e+26
2053,1.151473401165373e+26
2054,1.151473401165373e+26
2055,1.151473401165373e+26
2056,1.151473401165373e+26
2057,1.151473401165373e+26
2058,1.151473401165373e+26
2059,1.151473401165373e+26
2060,1.151473401165373e+26
2061,1.151473401165373e+26
2062,1.151473401165373e+26
2063,1.151473401165373e+26
2064,1.151473401165373e+26
2065,1.151473401165373e+26
2066,1.151473401165373e+26
2067,1.151473401165373e+26
2068,1.151473401165373e+26
2069,1.151473401165373e+26
2070,1.151473401165373e+26
2071,1.151473401165373e+26
2072,1.151473401165373e+26
2073,1.151473401165373e+26
2074,1.151473401165373e+26
2075,1.151473401165373e+26
2076,1.151473401165373e+26
2077,1.151473401165373e+26
2078,1.151473401165373e+26
2079,1.151473401165373e+26
2080,1.151473401165373e+26
2081,1.151473401165373e+26
2082,1.151473401165373e+26
2083,1.151473401165373e+26
2084,1.151473401165373e+26
2085,1.151473401165373e+26
2086,1.151473401165373e+26
2087,1.151473401165373e+26
2088,1.151473401165373e+26
2089,1.151473401165373e+26
2090,1.151473401165373e+26
2091,1.151473401165373e+26
2092,1.151473401165373e+26
2093,1.151473401165373e+26
2094,1.151473401165373e+26
2095,1.151473401165373e+26
2096,1.151473401165373e+26
2097,1.151473401165373e+26
2098,1.151473401165373e+26
2099,1.151473401165373e+26
2100,1.151473401165373e+26
2101,1.151473401165373e+26
2102,1.151473401165373e+26
2103,1.151473401165373e+26
2104,1.151473401165373e+26
2105,1.151473401165373e+26
2106,1.151473401165373e+26
2107,1.151473401165373e+26
2108,1.151473401165373e+26
2109,1.151473401165373e+26
2110,1.151473401165373e+26
2111,1.151473401165373e+26
2112,1.151473401165373e+26
2113,1.151473401165373e+26
2114,1.151473401165373e+26
2115,1.151473401165373e+26
2116,1.151473401165373e+26
2117,1.151473401165373e+26
2118,1.151473401165373e+26
2119,1.151473401165373e+26
2120,1.151473401165373e+26
2121,1.151473401165373e+26
2122,1.151473401165373e+26
2123,1.151473401165373e+26
2124,1.151473401165373e+26
2125,1.151473401165373e+26
2126,1.151473401165373e+26
2127,1.151473401165373e+26
2128,1.151473401165373e+26
2129,1.151473401165373e+26
2130,1.151473401165373e+26
2131,1.151473401165373e+26
2132,1.151473401165373e+26
2133,1.151473401165373e+26
2134,1.151473401165373e+26
2135,1.151473401165373e+26
2136,1.151473401165373e+26
2137,1.151473401165373e+26
2138,1.151473401165373e+26
2139,1.151473401165373e+26
2140,1.151473401165373e+26
2141,1.151473401165373e+26
2142,1.151473401165373e+26
2143,1.151473401165373e+26
2144,1.151473401165373e+26
2145,1.151473401165373e+26
2146,1.151473401165373e+26
2147,1.151473401165373e+26
2148,1.151473401165373e+26
2149,1.151473401165373e+26
2150,1.151473401165373e+26
2151,1.151473401165373e+26
2152,1.151473401165373e+26
2153,1.151473401165373e+26
2154,1.151473401165373e+26
2155,1.151473401165373e+26
2156,1.151473401165373e+26
2157,1.151473401165373e+26
2158,1.151473401165373e+26
2159,1.151473401165373e+26
2160,1.151473401165373e+26
2161,1.151473401165373e+26
2162,1.151473401165373e+26
2163,1.151473401165373e+26
2164,1.151473401165373e+26
2165,1.151473401165373e+26
2166,1.151473401165373e+26
2167,1.151473401165373e+26
2168,1.151473401165373e+26
2169,1.151473401165373e+26
2170,1.151473401165373e+26
2171,1.151473401165373e+26
2172,1.151473401165373e+26
2173,1.151473401165373e+26
2174,1.151473401165373e+26
2175,1.151473401165373e+26
2176,1.151473401165373e+26
2177,1.151473401165373e+26
2178,1.151473401165373e+26
2179,1.151473401165373e+26
2180,1.151473401165373e+26
2181,1.151473401165373e+26
2182,1.151473401165373e+26
2183,1.151473401165373e+26
2184,1.151473401165373e+26
2185,1.151473401165373e+26
2186,1.151473401165373e+26
2187,1.151473401165373e+26
2188,1.151473401165373e+26
2189,1.151473401165373e+26
2190,1.151473401165373e+26
2191,1.151473401165373e+26
2192,1.151473401165373e+26
2193,1.151473401165373e+26
2194,1.151473401165373e+26
2195,1.151473401165373e+26
2196,1.151473401165373e+26
2197,1.151473401165373e+26
2198,1.151473401165373e+26
2199,1.151473401165373e+26
2200,1.151473401165373e+26
2201,1.151473401165373e+26
2202,1.151473401165373e+26
2203,1.151473401165373e+26
2204,1.151473401165373e+26
2205,1.151473401165373e+26
2206,1.151473401165373e+26
2207,1.151473401165373e+26
2208,1.151473401165373e+26
2209,1.151473401165373e+26
2210,1.151473401165373e+26
2211,1.151473401165373e+26
2212,1.151473401165373e+26
2213,1.151473401165373e+26
2214,1.151473401165373e+26
2215,1.151473401165373e+26
2216,1.151473401165373e+26
2217,1.151473401165373e+26
2218,1.151473401165373e+26
2219,1.151473401165373e+26
2220,1.151473401165373e+26
2221,1.151473401165373e+26
2222,1.151473401165373e+26
2223,1.151473401165373e+26
2224,1.151473401165373e+26
2225,1.151473401165373e+26
2226,1.151473401165373e+26
2227,1.151473401165373e+26
2228,1.151473401165373e+26
2229,1.151473401165373e+26
2230,1.151473401165373e+26
2231,1.151473401165373e+26
2232,1.151473401165373e+26
2233,1.151473401165373e+26
2234,1.151473401165373e+26
2235,1.151473401165373e+26
2236,1.151473401165373e+26
2237,1.151473401165373e+26
2238,1.151473401165373e+26
2239,1.151473401165373e+26
2240,1.151473401165373e+26
2241,1.151473401165373e+26
2242,1.151473401165373e+26
2243,1.151473401165373e+26
2244,1.151473401165373e+26
2245,1.151473401165373e+26
2246,1.151473401165373e+26
2247,1.151473401165373e+26
2248,1.151473401165373e+26
2249,1.151473401165373e+26
2250,1.151473401165373e+26
2251,1.151473401165373e+26
2252,1.151473401165373e+26
2253,1.151473401165373e+26
2254,1.151473401165373e+26
2255,1.151473401165373e+26
2256,1.151473401165373e+26
2257,1.151473401165373e+26
2258,1.151473401165373e+26
2259,1.151473401165373e+26
2260,1.151473401165373e+26
2261,1.151473401165373e+26
2262,1.151473401165373e+26
2263,1.151473401165373e+26
2264,1.151473401165373e+26
2265,1.151473401165373e+26
2266,1.151473401165373e+26
2267,1.151473401165373e+26
2268,1.151473401165373e+26
2269,1.151473401165373e+26
2270,1.151473401165373e+26
2271,1.151473401165373e+26
2272,1.151473401165373e+26
2273,1.151473401165373e+26
2274,1.151473401165373e+26
2275,1.151473401165373e+26
2276,1.151473401165373e+26
2277,1.151473401165373e+26
2278,1.151473401165373e+26
2279,1.151473401165373e+26
2280,1.151473401165373e+26
2281,1.151473401165373e+26
2282,1.151473401165373e+26
2283,1.151473401165373e+26
2284,1.151473401165373e+26
2285,1.151473401165373e+26
2286,1.151473401165373e+26
2287,1.151473401165373e+26
2288,1.151473401165373e+26
2289,1.151473401165373e+26
2290,1.151473401165373e+26
2291,1.151473401165373e+26
2292,1.151473401165373e+26
2293,1.151473401165373e+26
2294,1.151473401165373e+26
2295,1.151473401165373e+26
2296,1.151473401165373e+26
2297,1.151473401165373e+26
2298,1.151473401165373e+26
2299,1.151473401165373e+26
2300,1.151473401165373e+26
2301,1.151473401165373e+26
2302,1.151473401165373e+26
2303,1.151473401165373e+26
2304,1.151473401165373e+26
2305,1.151473401165373e+26
2306,1.151473401165373e+26
2307,1.151473401165373e+26
2308,1.151473401165373e+26
2309,1.151473401165373e+26
2310,1.151473401165373e+26
2311,1.151473401165373e+26
2312,1.151473401165373e+26
2313,1.151473401165373e+26
2314,1.151473401165373e+26
2315,1.151473401165373e+26
2316,1.151473401165373e+26
2317,1.151473401165373e+26
2318,1.151473401165373e+26
2319,1.151473401165373e+26
2320,1.151473401165373e+26
2321,1.151473401165373e+26
2322,1.151473401165373e+26
2323,1.151473401165373e+26
2324,1.151473401165373e+26
2325,1.151473401165373e+26
2326,1.151473401165373e+26
2327,1.151473401165373e+26
2328,1.151473401165373e+26
2329,1.151473401165373e+26
2330,1.151473401165373e+26
2331,1.151473401165373e+26
2332,1.151473401165373e+26
2333,1.151473401165373e+26
2334,1.151473401165373e+26
2335,1.151473401165373e+26
2336,1.151473401165373e+26
2337,1.151473401165373e+26
2338,1.151473401165373e+26
2339,1.151473401165373e+26
2340,1.151473401165373e+26
2341,1.151473401165373e+26
2342,1.151473401165373e+26
2343,1.151473401165373e+26
2344,1.151473401165373e+26
2345,1.151473401165373e+26
2346,1.151473401165373e+26
2347,1.151473401165373e+26
2348,1.151473401165373e+26
2349,1.151473401165373e+26
2350,1.151473401165373e+26
2351,1.151473401165373e+26
2352,1.151473401165373e+26
2353,1.151473401165373e+26
2354,1.151473401165373e+26
2355,1.151473401165373e+26
2356,1.151473401165373e+26
2357,1.151473401165373e+26
2358,1.151473401165373e+26
2359,1.151473401165373e+26
2360,1.151473401165373e+26
2361,1.151473401165373e+26
2362,1.151473401165373e+26
2363,1.151473401165373e+26
2364,1.151473401165373e+26
2365,1.151473401165373e+26
2366,1.151473401165373e+26
2367,1.151473401165373e+26
2368,1.151473401165373e+26
2369,1.151473401165373e+26
2370,1.151473401165373e+26
2371,1.151473401165373e+26
2372,1.151473401165373e+26
2373,1.151473401165373e+26
2374,1.151473401165373e+26
2375,1.151473401165373e+26
2376,1.151473401165373e+26
2377,1.151473401165373e+26
2378,1.151473401165373e+26
2379,1.151473401165373e+26
2380,1.151473401165373e+26
2381,1.151473401165373e+26
2382,1.151473401165373e+26
2383,1.151473401165373e+26
2384,1.151473401165373e+26
2385,1.151473401165373e+26
2386,1.151473401165373e+26
2387,1.151473401165373e+26
2388,1.151473401165373e+26
2389,1.151473401165373e+26
2390,1.151473401165373e+26
2391,1.151473401165373e+26
2392,1.151473401165373e+26
2393,1.151473401165373e+26
2394,1.151473401165373e+26
2395,1.151473401165373e+26
2396,1.151473401165373e+26
2397,1.151473401165373e+26
2398,1.151473401165373e+26
2399,1.151473401165373e+26
2400,1.151473401165373e+26
2401,1.151473401165373e+26
2402,1.151473401165373e+26
2403,1.151473401165373e+26
2404,1.151473401165373e+26
2405,1.151473401165373e+26
2406,1.151473401165373e+26
2407,1.151473401165373e+26
2408,1.151473401165373e+26
2409,1.151473401165373e+26
2410,1.151473401165373e+26
2411,1.151473401165373e+26
2412,1.151473401165373e+26
2413,1.151473401165373e+26
2414,1.151473401165373e+26
2415,1.151473401165373e+26
2416,1.151473401165373e+26
2417,1.151473401165373e+26
2418,1.151473401165373e+26
2419,1.151473401165373e+26
2420,1.151473401165373e+26
2421,1.151473401165373e+26
2422,1.151473401165373e+26
2423,1.151473401165373e+26
2424,1.151473401165373e+26
2425,1.151473401165373e+26
2426,1.151473401165373e+26
2427,1.151473401165373e+26
2428,1.151473401165373e+26
2429,1.151473401165373e+26
2430,1.151473401165373e+26
2431,1.151473401165373e+26
2432,1.151473401165373e+26
2433,1.151473401165373e+26
2434,1.151473401165373e+26
2435,1.151473401165373e+26
2436,1.151473401165373e+26
2437,1.151473401165373e+26
2438,1.151473401165373e+26
2439,1.151473401165373e+26
2440,1.151473401165373e+26
2441,1.151473401165373e+26
2442,1.151473401165373e+26
2443,1.151473401165373e+26
2444,1.151473401165373e+26
2445,1.151473401165373e+26
2446,1.151473401165373e+26
2447,1.151473401165373e+26
2448,1.151473401165373e+26
2449,1.151473401165373e+26
2450,1.151473401165373e+26
2451,1.151473401165373e+26
2452,1.151473401165373e+26
2453,1.151473401165373e+26
2454,1.151473401165373e+26
2455,1.151473401165373e+26
2456,1.151473401165373e+26
2457,1.151473401165373e+26
2458,1.151473401165373e+26
